Crystal_Structure,Lattice_Parameters,formula,TN,Space_Group,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons,HOMO_character,HOMO_element,HOMO_energy,LUMO_character,LUMO_element,LUMO_energy,gap_AO,compound possible,max ionic char,avg ionic char
Distorted Double Perovskite,"{'a': '5.8131', 'b': '5.8583', 'c': '8.2357'}",Eu2HoTaO6,4.0,P21/n,Eu2 Ho1 Ta1 O6,8.0,73.0,65.0,31.4,28.079999999999995,8.0,25.0,87.0,62.0,65.3,26.04,87.0,15.9994,180.94788,164.94848,74.58026,70.29703199999999,15.9994,54.8,3290.0,3235.2,755.58,840.936,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,115.4,59.279999999999994,66.0,1.185,3.44,2.255,2.5740000000000003,1.0392,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,14.0,14.0,3.9,4.68,0.0,6.0,19.0,13.0,8.6,3.12,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,7.0,7.0,1.7,2.38,0.0,2.0,7.0,5.0,3.6,2.04,2.0,9.105,36.46,27.355,17.64033333333,10.242399999996,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,2.4,0.3,3.9,0.23255813953488372,0.27906976744186046,0.03488372093023256,0.4534883720930233,f,Eu,-0.232773,f,Eu,-0.232773,0.0,True,0.7147530549426948,0.1652881922630999
Distorted Double Perovskite,"{'a': '5.8075', 'b': '5.8393', 'c': '8.2207'}",Eu2ErTaO6,4.0,P21/n,Eu2 Er1 Ta1 O6,8.0,73.0,65.0,31.5,28.2,8.0,25.0,87.0,62.0,65.5,25.8,87.0,15.9994,180.94788,164.94848,74.813128,70.5764736,15.9994,54.8,3290.0,3235.2,757.88,843.6959999999999,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,115.1,58.92,66.0,1.185,3.44,2.255,2.575,1.0379999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,14.0,14.0,4.0,4.8,0.0,6.0,19.0,13.0,8.7,3.2399999999999998,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,7.0,7.0,1.6,2.24,0.0,2.0,7.0,5.0,3.5,2.1,2.0,9.105,36.46,27.355,17.6255,10.224599999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,2.4,0.3,4.0,0.2298850574712644,0.27586206896551724,0.034482758620689655,0.4597701149425288,f,Eu,-0.232773,f,Eu,-0.232773,0.0,True,0.7147530549426948,0.16508249773667288
Distorted Double Perovskite,"{'a': '5.7974', 'b': '5.8305', 'c': '8.2090'}",Eu2TmTaO6,4.0,P21/n,Eu2 Tm1 Ta1 O6,8.0,73.0,65.0,31.6,28.320000000000004,8.0,25.0,87.0,62.0,65.7,25.56,87.0,15.9994,180.94788,164.94848,74.980649,70.7774988,15.9994,54.8,3290.0,3235.2,762.6800000000001,849.4560000000001,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,115.2,59.040000000000006,66.0,1.185,3.44,2.255,2.576,1.0368,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,14.0,14.0,4.1,4.92,0.0,6.0,19.0,13.0,8.8,3.3600000000000003,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,7.0,7.0,1.5,2.2,0.0,1.0,7.0,6.0,3.4,2.1599999999999997,2.0,9.105,36.46,27.355,17.545,10.128,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,95.3,99.96,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,2.4,0.3,4.1,0.22727272727272727,0.2727272727272727,0.03409090909090909,0.46590909090909083,f,Eu,-0.232773,f,Eu,-0.232773,0.0,True,0.7147530549426948,0.1648770066973512
Distorted Double Perovskite,"{'a': '5.7893', 'b': '5.8183', 'c': '8.1914'}",Eu2YbTaO6,4.0,P21/n,Eu2 Yb1 Ta1 O6,8.0,73.0,65.0,31.7,28.439999999999998,8.0,25.0,87.0,62.0,65.9,25.32,87.0,15.9994,180.94788,164.94848,75.39262799999999,71.27187359999999,15.9994,54.8,3290.0,3235.2,690.08,762.336,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,114.9,58.67999999999999,66.0,1.185,3.44,2.255,2.577,1.0356,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,14.0,14.0,4.2,5.040000000000001,0.0,6.0,19.0,13.0,8.9,3.4799999999999995,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,0.0,7.0,7.0,3.3,2.2199999999999998,2.0,9.105,36.46,27.355,17.979,10.6488,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,98.4,103.68000000000002,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,2.4,0.3,4.2,0.2247191011235955,0.2696629213483146,0.033707865168539325,0.47191011235955055,f,Eu,-0.232773,f,Eu,-0.232773,0.0,True,0.7456133690005962,0.1679776014420087
Distorted Double Perovskite,"{'a': '5.7820', 'b': '5.8063', 'c': '8.1857'}",Eu2LuTaO6,4.0,P21/n,Eu2 Lu1 Ta1 O6,8.0,73.0,65.0,31.8,28.560000000000002,8.0,25.0,87.0,62.0,66.1,25.080000000000002,87.0,15.9994,180.94788,164.94848,75.583908,71.50140959999999,15.9994,54.8,3290.0,3235.2,774.48,863.616,54.8,3.0,16.0,13.0,11.0,6.0,16.0,2.0,6.0,4.0,3.6,1.9200000000000004,2.0,66.0,198.0,132.0,114.9,58.67999999999999,66.0,1.185,3.44,2.255,2.5780000000000003,1.0344,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.4,0.64,0.0,0.0,14.0,14.0,4.2,5.040000000000001,0.0,6.0,19.0,13.0,9.0,3.6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.6,2.56,0.0,0.0,7.0,7.0,1.4,2.2399999999999998,0.0,2.0,9.0,7.0,4.2,2.6399999999999997,2.0,9.105,36.46,27.355,17.4535,10.018199999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00022471,0.00040447799999999994,0.0,12.0,229.0,217.0,95.3,99.96,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,2.4,0.4,4.2,0.2222222222222222,0.26666666666666666,0.044444444444444446,0.4666666666666667,f,Eu,-0.232773,f,Eu,-0.232773,0.0,True,0.7147530549426948,0.1644666632016813
Perovskite,"{'a': '5.213605 Ã…', 'b': '5.53166 Ã…', 'c': '7.52656 Ã…'}",YbCr0.5Fe0.5O3,270.0,Pbnm,Yb1 Cr0.5 Fe0.5 O3,8.0,70.0,62.0,23.8,18.96,8.0,39.0,87.0,48.0,70.4,19.919999999999998,87.0,15.9994,173.054,157.0546,54.994550000000004,47.39387000000001,15.9994,54.8,2180.0,2125.2,650.38,714.696,54.8,3.0,16.0,13.0,11.6,5.279999999999999,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,187.0,121.0,104.1,45.72,66.0,1.26,3.44,2.1799999999999997,2.665,0.93,3.44,1.0,2.0,1.0,1.9,0.18000000000000008,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.1,1.7600000000000002,0.0,0.0,14.0,14.0,2.8,4.4799999999999995,0.0,6.0,16.0,10.0,8.2,3.1199999999999997,6.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.2,1.12,2.0,9.105,34.12,25.014999999999997,14.479,7.856399999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,12.0,229.0,217.0,98.0,103.2,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,1.9,2.4,1.1,2.8,0.23170731707317074,0.29268292682926833,0.13414634146341467,0.34146341463414637,f,Yb,-0.286408,f,Yb,-0.286408,0.0,,,
Perovskite,,La0.7Sr0.3Co0.2Fe0.8O3,273.0,,La0.7 Sr0.3 Co0.2 Fe0.8 O3,8.0,57.0,49.0,20.3,14.760000000000002,8.0,8.0,87.0,79.0,65.62,25.656,87.0,15.9994,138.90547,122.90607000000001,45.596133599999995,35.51608031999999,15.9994,54.8,1811.0,1756.2,623.38,682.296,54.8,2.0,16.0,14.0,11.78,5.064,16.0,2.0,6.0,4.0,3.1399999999999997,1.3679999999999999,2.0,66.0,207.0,141.0,106.44000000000001,48.528,66.0,0.95,3.44,2.49,2.643,0.9564,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.3800000000000001,1.9280000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.779999999999999,1.2320000000000004,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.0200000000000005,2.6664000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.22,1.8679999999999999,2.0,9.105,54.23,45.125,16.009050000000002,10.43528,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.399644896,0.6394318336,0.0,12.0,229.0,217.0,92.26,96.312,12.0,5,0.6406246951218787,0.6065214535239482,0.6002459710842322,0.6000114553893129,0.6000001378118929,2.0,2.4,1.3800000000000001,0.0,0.34602076124567477,0.4152249134948097,0.23875432525951562,0.0,d,Fe,-0.295049,d,Fe,-0.295049,0.0,,,
Perovskite,,La0.7Sr0.3Co0.1Fe0.9O3,273.0,,La0.7 Sr0.3 Co0.1 Fe0.9 O3,8.0,57.0,49.0,20.28,14.736,8.0,8.0,87.0,79.0,65.56,25.727999999999998,87.0,15.9994,138.90547,122.90607000000001,45.5343697,35.44196364,15.9994,54.8,1811.0,1756.2,624.24,683.3280000000001,54.8,2.0,16.0,14.0,11.76,5.087999999999999,16.0,2.0,6.0,4.0,3.1399999999999997,1.3679999999999999,2.0,66.0,207.0,141.0,106.55999999999999,48.672,66.0,0.95,3.44,2.49,2.6420000000000003,0.9575999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,7.0,7.0,1.36,1.8960000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,5.76,1.2240000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.04,2.6928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.2399999999999998,1.8863999999999996,2.0,9.105,54.23,45.125,16.01875,10.4314,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.41088872800000004,0.6574219648,0.0,12.0,229.0,217.0,92.96,97.152,12.0,5,0.644980619863884,0.6080399327419336,0.6003753325934426,0.6000219795557376,0.6000003830013587,2.0,2.4,1.36,0.0,0.3472222222222222,0.4166666666666667,0.23611111111111113,0.0,d,Fe,-0.295049,d,Fe,-0.295049,0.0,,,
Perovskite,,La0.7Sr0.3FeO3,273.0,,La0.7 Sr0.3 Fe1 O3,8.0,57.0,49.0,20.259999999999998,14.712,8.0,8.0,87.0,79.0,65.5,25.8,87.0,15.9994,138.90547,122.90607000000001,45.4726058,35.367846959999994,15.9994,54.8,1811.0,1756.2,625.1,684.36,54.8,2.0,16.0,14.0,11.74,5.112,16.0,2.0,6.0,4.0,3.1399999999999997,1.3679999999999999,2.0,66.0,207.0,141.0,106.67999999999999,48.815999999999995,66.0,0.95,3.44,2.49,2.641,0.9587999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.34,1.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.74,1.2159999999999997,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,2.06,2.7192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.2600000000000002,1.9032,2.0,9.105,54.23,45.125,16.02845,10.427519999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.42213256,0.675412096,0.0,12.0,229.0,217.0,93.66,97.992,12.0,4,0.6505382386916237,0.6099811872725391,0.6005769141908202,0.6000424198866755,0.6000010448055402,2.0,2.4,1.34,0.0,0.3484320557491289,0.41811846689895465,0.23344947735191637,0.0,d,Fe,-0.295049,d,Fe,-0.295049,0.0,,,
Tetragonally distorted perovskite,"{'a': '5.4591 (x=0), 5.4438 (x=0.05), 5.4539 (x=0.1), 5.4520 (x=0.15), 5.4603 (x=0.2)', 'b': '5.4591 (x=0), 5.4438 (x=0.05), 5.4539 (x=0.1), 5.4520 (x=0.15), 5.4603 (x=0.2)', 'c': '7.7509 (x=0), 7.7548 (x=0.05), 7.7501 (x=0.1), 7.7368 (x=0.15), 7.7347 (x=0.2)'}",La0.5Sr0.5MnO3,175.0,I4/mcm,La0.5 Sr0.5 Mn1 O3,8.0,57.0,49.0,19.3,13.560000000000002,8.0,8.0,87.0,79.0,64.7,26.76,87.0,15.9994,138.90547,122.90607000000001,43.239796,32.6884752,15.9994,54.8,1519.0,1464.2,560.98,607.4159999999999,54.8,2.0,16.0,14.0,11.5,5.4,16.0,2.0,6.0,4.0,3.1,1.3199999999999998,2.0,66.0,207.0,141.0,107.6,49.92,66.0,0.95,3.44,2.49,2.5789999999999997,1.0332000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.1,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.5,1.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.9,2.6599999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,3.1,1.9400000000000002,2.0,9.105,54.23,45.125,16.67326724138,11.556193103447999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,92.5,96.6,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,2.4,1.1,0.0,0.36363636363636365,0.43636363636363634,0.2,0.0,d,Mn,-0.26654,d,Mn,-0.26654,0.0,,,
Distorted Orthorhombic,"{'a': '5.3805 Ã…', 'b': '5.6182 Ã…', 'c': '7.6434 Ã…'}",Sm2FeMnO6,491.0,Pbnm,Sm2 Fe1 Mn1 O6,8.0,62.0,54.0,22.3,17.160000000000004,8.0,23.0,87.0,64.0,67.5,23.4,87.0,15.9994,150.36,134.3606,50.749944500000005,41.70065340000001,15.9994,54.8,1811.0,1756.2,634.88,696.096,54.8,3.0,16.0,13.0,11.7,5.16,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,198.0,132.0,106.3,48.36,66.0,1.17,3.44,2.27,2.636,0.9648,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,6.0,6.0,1.1,1.7600000000000002,0.0,0.0,6.0,6.0,1.2,1.9199999999999995,0.0,6.0,8.0,2.0,6.7,0.8400000000000001,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,5.0,5.0,0.9,1.44,0.0,0.0,8.0,8.0,1.6,2.56,0.0,2.0,8.0,6.0,3.7,2.04,2.0,9.105,33.23,24.124999999999996,14.23075862069,7.599696551724,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.2110972920689655,0.3799131015862069,0.0,12.0,229.0,217.0,85.0,87.6,12.0,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,2.0,2.4,1.1,1.2,0.29850746268656714,0.3582089552238806,0.16417910447761194,0.1791044776119403,d,Mn,-0.26654,d,Mn,-0.26654,0.0,True,0.7242401773760752,0.15392604046237052
Distorted Perovskite,,YVO3,116.0,Pbnm,Y1 V1 O3,8.0,39.0,31.0,17.2,11.040000000000001,8.0,12.0,87.0,75.0,63.8,27.839999999999996,87.0,15.9994,88.90585,72.90645,37.56911,25.883651999999994,15.9994,54.8,2183.0,2128.2,829.28,929.376,54.8,3.0,16.0,13.0,11.2,5.76,16.0,2.0,5.0,3.0,3.0,1.2,2.0,66.0,190.0,124.0,108.2,50.64,66.0,1.22,3.44,2.2199999999999998,2.634,0.9672000000000001,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,3.0,3.0,0.8,0.9600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,5.2,0.96,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.2,3.8400000000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.4,2.88,2.0,9.105,32.365,23.26,14.538,7.130800000000001,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.75999999999999,12.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,2.0,2.4,0.8,0.0,0.3846153846153846,0.4615384615384615,0.15384615384615385,0.0,d,V,-0.204634,d,V,-0.204634,0.0,False,0.7083205926780534,0.15374128458267786
Pnma,"{'a': '5.4743 Ã…', 'b': '5.5130 Ã…', 'c': '7.7783 Ã…'}",La0.17Ca0.83MnO3,200.0,Pnma,La0.17 Ca0.83 Mn1 O3,8.0,57.0,49.0,15.057999999999998,8.4696,8.0,7.0,87.0,80.0,64.204,27.355200000000004,87.0,15.9994,138.90547,122.90607000000001,31.962982980000003,19.156299576000002,15.9994,54.8,1519.0,1464.2,562.3320000000001,609.0384,54.8,2.0,16.0,14.0,11.434000000000001,5.4792000000000005,16.0,2.0,6.0,4.0,2.868,1.0416,2.0,66.0,207.0,141.0,103.654,45.184799999999996,66.0,1.0,3.44,2.44,2.5774,1.0351199999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,5.0,5.0,1.034,1.5864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.434,1.3055999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,1.306,2.0007919999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.5060000000000002,1.439192,2.0,9.105,37.77,28.665000000000003,15.08485224138,9.014729103448,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,6.2024137931e-05,9.923862068959999e-05,0.0,12.0,225.0,213.0,94.546,99.0552,12.0,4,0.6547610251076342,0.6114590175706222,0.6006868434880641,0.6000498157154085,0.6000011737542681,2.0,2.4,1.034,0.0,0.368052999631947,0.4416635995583364,0.1902834008097166,0.0,d,Mn,-0.26654,d,Mn,-0.26654,0.0,,,
Hexagonal perovskite,,CsCrCl3,16.0,,Cs1 Cr1 Cl3,17.0,55.0,38.0,26.0,11.6,17.0,5.0,94.0,89.0,67.2,32.160000000000004,94.0,35.453,132.9054519,97.4524519,58.25211038,29.861336607999995,35.453,171.6,2180.0,2008.4,599.278,632.2888,171.6,1.0,17.0,16.0,11.6,6.480000000000001,17.0,3.0,6.0,3.0,3.8,0.96,3.0,102.0,244.0,142.0,137.8,42.96,102.0,0.79,3.16,2.37,2.386,0.9288000000000001,3.16,1.0,2.0,1.0,1.6,0.48,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.6,1.8400000000000003,7.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.0,1.6,1.0,11.19,115.765,104.575,40.0895,30.2702,24.4975,0.0,2.493,2.493,1.4957999999999998,1.19664,2.493,0.0,0.0,0.0,0.0,0.0,0.0,64.0,229.0,165.0,130.0,79.2,64.0,3,0.6633249580710799,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,1.6,3.0,1.0,0.0,0.28571428571428575,0.5357142857142857,0.17857142857142858,0.0,d,Cr,-0.118123,d,Cr,-0.118123,0.0,False,0.7544427103724891,0.14905517524968787
